id,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts97584,SHOW,2017,TV-MA,20,['documentation'],['US'],1.0,tt7201224,6.2,24.0,0.68,8.0
tm369210,MOVIE,2018,Unknown,58,['comedy'],['CO'],0.0,tt7607450,6.3,104.0,1.279,7.0
tm371741,MOVIE,2018,Unknown,89,"['romance', 'comedy']",['CO'],0.0,tt7940122,4.6,216.0,6.87,5.8
tm478147,MOVIE,2018,Unknown,76,"['drama', 'comedy']","['NO', 'NG']",0.0,tt7371662,6.4,24.0,1.4,5.0
tm840936,MOVIE,2017,PG,89,"['music', 'documentation']",['XX'],0.0,tt5158844,6.8,77.0,7.1405,6.5
tm349134,MOVIE,2017,Unknown,59,['comedy'],['CL'],0.0,tt8134310,5.0,33.0,1.633,5.8
tm459527,MOVIE,2018,PG-13,104,"['comedy', 'drama', 'sport']",['TR'],0.0,tt8510324,4.4,1796.0,2.709,2.4
tm440324,MOVIE,2018,Unknown,87,['comedy'],['CO'],0.0,tt9189572,4.8,53.0,2.312,6.0
tm450512,MOVIE,2018,Unknown,124,"['drama', 'family']",['PK'],0.0,tt8529070,6.3,521.0,1.235,9.0
tm403197,MOVIE,2017,Unknown,91,['drama'],['LB'],0.0,tt7583280,7.6,1249.0,1.713,7.0
tm458074,MOVIE,2018,Unknown,79,['comedy'],['BR'],0.0,tt9234638,5.2,20.0,1.4,5.0
tm440208,MOVIE,2018,Unknown,85,['drama'],['TZ'],0.0,tt8329296,7.6,8.0,1.536,6.5
tm336084,MOVIE,2018,Unknown,134,"['thriller', 'crime', 'drama']",['IN'],0.0,tt7853268,6.3,307.0,2.334,4.9
tm450769,MOVIE,2018,Unknown,116,['drama'],['IN'],0.0,tt9084890,7.2,316.0,1.208,7.2
tm480647,MOVIE,2017,Unknown,112,"['drama', 'documentation']",['KG'],0.0,tt6891660,7.4,128.0,0.618,6.5
tm479734,MOVIE,2018,Unknown,105,"['comedy', 'drama']","['ZA', 'CA']",0.0,tt7385538,5.1,43.0,1.486,6.5
tm478654,MOVIE,2018,Unknown,75,['documentation'],['US'],0.0,tt7904606,7.8,414.0,2.916,7.3
tm369079,MOVIE,2018,Unknown,62,['comedy'],['US'],0.0,tt7752142,5.1,366.0,2.867,5.7
tm420789,MOVIE,2018,PG,91,['thriller'],['IN'],0.0,tt8273258,5.7,278.0,1.852,6.1
tm368448,MOVIE,2017,Unknown,90,"['documentation', 'european']",['ES'],0.0,tt7388694,5.9,86.0,1.066,6.5
tm411528,MOVIE,2018,PG,65,"['comedy', 'european']",['US'],0.0,tt8328418,5.5,194.0,2.274,5.6
tm348281,MOVIE,2017,Unknown,109,"['documentation', 'drama']",['GB'],0.0,tt7321274,7.0,887.0,3.191,7.2
tm423593,MOVIE,2018,Unknown,106,"['romance', 'drama']",['ID'],0.0,tt8894180,7.2,765.0,2.023,6.6
tm438105,MOVIE,2018,Unknown,76,"['drama', 'european']",['CZ'],0.0,tt8476276,4.2,42.0,1.301,4.5
tm471288,MOVIE,2018,Unknown,93,"['drama', 'comedy']",['ZA'],0.0,tt8686460,6.6,63.0,0.6,6.5
ts80751,SHOW,2018,TV-MA,30,['comedy'],['US'],1.0,tt8010342,5.1,1862.0,1.846,4.8
tm346867,MOVIE,2017,Unknown,51,['comedy'],['US'],0.0,tt6892388,6.2,417.0,1.387,5.6
tm312738,MOVIE,2017,Unknown,140,"['romance', 'comedy', 'family']",['IN'],0.0,tt5917052,6.5,275.0,1.14,9.3
tm404828,MOVIE,2018,Unknown,63,['comedy'],['KR'],0.0,tt8140738,5.3,53.0,0.793,6.3
ts57116,SHOW,2017,Unknown,28,['documentation'],['AU'],3.0,tt7188736,6.5,289.0,1.659,7.6
tm242887,MOVIE,2018,Unknown,128,"['thriller', 'action', 'crime']",['IN'],0.0,tt5820544,4.2,64.0,1.638,4.3
tm444799,MOVIE,2018,Unknown,80,"['romance', 'comedy', 'crime']",['CA'],0.0,tt8322908,5.3,1428.0,3.677,5.3
tm479933,MOVIE,2018,G,97,['drama'],['XX'],0.0,tt7243756,6.3,35.0,1.4,6.5
ts80993,SHOW,2017,TV-Y7,24,['scifi'],['CN'],2.0,tt7492122,6.3,17.0,2.173,8.0
tm371188,MOVIE,2018,Unknown,102,"['romance', 'comedy', 'drama']",['ID'],0.0,tt8076266,6.9,695.0,1.96,6.8
tm367613,MOVIE,2018,Unknown,122,"['romance', 'sport', 'comedy']",['IN'],0.0,tt7486356,5.1,234.0,1.4,4.7
tm369452,MOVIE,2018,Unknown,49,['comedy'],['AR'],0.0,tt7607416,6.4,105.0,1.009,6.5
tm430281,MOVIE,2018,R,128,"['drama', 'family']",['IN'],0.0,tt7613166,7.9,320.0,1.22,9.0
tm445852,MOVIE,2018,Unknown,106,"['drama', 'romance', 'comedy', 'family']",['XX'],0.0,tt9248252,6.8,109.0,1.755,10.0
tm512751,MOVIE,2017,Unknown,115,['drama'],['NG'],0.0,tt7508734,6.1,34.0,1.214,6.5
tm368697,MOVIE,2017,Unknown,120,"['romance', 'comedy']",['PH'],0.0,tt7686876,6.8,178.0,1.987,7.5
tm452767,MOVIE,2018,Unknown,157,"['drama', 'romance', 'comedy']",['XX'],0.0,tt6972212,4.6,159.0,1.423,3.8
ts85660,SHOW,2018,Unknown,34,['comedy'],['KR'],2.0,tt7885558,5.9,134.0,4.711,6.4
ts119730,SHOW,2018,TV-Y,11,['animation'],[],1.0,tt7192414,8.0,38.0,10.637,7.5
tm368006,MOVIE,2018,Unknown,61,['comedy'],['US'],0.0,tt7902184,4.6,172.0,2.547,5.5
ts58061,SHOW,2018,TV-PG,44,"['drama', 'romance']",['CN'],1.0,tt8246636,5.9,16.0,5.081,2.7
tm834886,MOVIE,2018,Unknown,72,"['drama', 'comedy']",['KW'],0.0,tt9437052,5.8,17.0,7.1405,6.5
tm309251,MOVIE,2017,G,118,"['scifi', 'family', 'drama']",['IN'],0.0,tt5283434,6.4,144.0,1.262,7.0
ts80671,SHOW,2018,TV-MA,22,['documentation'],['US'],1.0,tt7737500,7.5,148.0,1.663,8.3
tm320949,MOVIE,2017,Unknown,71,['comedy'],['MX'],0.0,tt6833550,5.5,50.0,1.285,3.8
tm438423,MOVIE,2018,Unknown,92,['drama'],['PH'],0.0,tt9074344,6.7,94.0,1.595,2.0
tm325650,MOVIE,2017,Unknown,88,"['comedy', 'drama']","['US', 'CN', 'AU']",0.0,tt6406976,6.4,364.0,2.237,6.2
tm428877,MOVIE,2018,Unknown,100,['comedy'],['TR'],0.0,tt8857590,4.9,854.0,0.846,5.1
tm478967,MOVIE,2018,R,78,"['drama', 'thriller']",['AE'],0.0,tt7741602,6.9,717.0,0.718,6.5
tm369456,MOVIE,2018,Unknown,60,['comedy'],['XX'],0.0,tt8507516,4.3,56.0,1.382,4.5
tm447514,MOVIE,2018,PG-13,67,['comedy'],['US'],0.0,tt9315848,7.0,1238.0,3.413,7.7
tm476959,MOVIE,2018,PG-13,100,"['romance', 'comedy']",['LB'],0.0,tt9163340,7.1,695.0,1.534,6.0
ts84372,SHOW,2018,TV-MA,27,['comedy'],['KR'],1.0,tt8129694,6.9,204.0,3.381,7.1
tm362878,MOVIE,2018,Unknown,109,"['romance', 'drama']",['ID'],0.0,tt7843946,7.0,3294.0,3.248,7.5
tm449262,MOVIE,2018,Unknown,90,"['thriller', 'drama', 'romance']",['IN'],0.0,tt6531196,5.4,904.0,3.931,5.3
tm407881,MOVIE,2018,Unknown,74,"['comedy', 'european']",['FR'],0.0,tt8201924,5.8,132.0,4.436,6.9
tm426994,MOVIE,2018,Unknown,100,"['comedy', 'drama', 'crime']",['IN'],0.0,tt6514010,7.0,3759.0,1.758,5.3
tm421161,MOVIE,2018,Unknown,65,['comedy'],['US'],0.0,tt8467788,6.4,770.0,1.961,6.3
tm246330,MOVIE,2017,R,150,"['thriller', 'action', 'romance']",['IN'],0.0,tt7087944,6.3,285.0,1.814,6.5
tm858471,MOVIE,2017,Unknown,115,"['romance', 'drama']",['CA'],0.0,tt8193396,5.6,36.0,0.6,6.5
tm465864,MOVIE,2018,PG-13,115,"['action', 'comedy']",['AE'],0.0,tt8531618,4.0,91.0,0.679,5.0
tm493814,MOVIE,2017,Unknown,92,"['drama', 'fantasy', 'scifi', 'action']",['ID'],0.0,tt9033440,4.4,69.0,7.1405,6.5
tm491499,MOVIE,2018,G,91,['drama'],['AE'],0.0,tt9140904,5.9,35.0,7.1405,6.5
tm481189,MOVIE,2018,Unknown,160,['drama'],['IN'],0.0,tt6685074,7.2,52.0,2.095,7.5
tm433087,MOVIE,2018,Unknown,102,['drama'],['MY'],0.0,tt9866736,5.1,40.0,1.094,7.5
ts84341,SHOW,2017,TV-14,85,['drama'],['TW'],1.0,tt7073222,7.3,30.0,0.6,1.0
tm332572,MOVIE,2017,Unknown,122,['thriller'],['IN'],0.0,tt6791638,6.3,491.0,1.08,5.4
tm421125,MOVIE,2018,Unknown,96,"['comedy', 'family', 'action', 'drama']",['EG'],0.0,tt8805486,5.4,1608.0,2.828,7.1
ts250172,SHOW,2017,TV-PG,41,['documentation'],['BR'],1.0,tt12467250,7.4,8.0,0.6,7.5
ts231159,SHOW,2017,TV-Y,30,"['music', 'animation', 'family']",[],1.0,tt11456582,4.2,9.0,0.6,7.5
tm332500,MOVIE,2017,Unknown,118,"['comedy', 'romance']",['PH'],0.0,tt7151438,5.7,229.0,5.626,6.2
tm436704,MOVIE,2018,Unknown,24,"['animation', 'family']",['US'],0.0,tt9085726,5.4,27.0,4.147,6.6
tm441915,MOVIE,2018,G,26,"['animation', 'fantasy']",['US'],0.0,tt9233904,5.3,95.0,1.17,2.0
tm460198,MOVIE,2017,Unknown,81,"['crime', 'drama']",['NG'],0.0,tt8607728,4.5,30.0,0.84,6.0
tm327926,MOVIE,2017,Unknown,79,['documentation'],"['AE', 'LB']",0.0,tt7138456,6.2,59.0,0.635,5.0
tm458186,MOVIE,2018,Unknown,95,['drama'],['BD'],0.0,tt8506874,7.4,1017.0,1.138,6.0
tm478701,MOVIE,2018,Unknown,137,"['drama', 'music', 'romance']",['NG'],0.0,tt7819668,6.7,146.0,0.936,6.5
ts78444,SHOW,2018,TV-Y,24,['animation'],['US'],2.0,tt7924854,4.8,48.0,0.858,6.0
tm426260,MOVIE,2018,Unknown,85,"['drama', 'comedy', 'romance']",['ID'],0.0,tt8669070,6.9,415.0,2.492,7.4
tm1146751,MOVIE,2018,Unknown,85,['drama'],['TZ'],0.0,tt8627254,7.0,23.0,7.1405,6.5
ts86497,SHOW,2019,TV-MA,28,"['drama', 'comedy']",['US'],2.0,tt7520794,7.8,88945.0,31.225,7.6
tm441050,MOVIE,2019,R,113,"['comedy', 'crime', 'action']","['US', 'GB']",0.0,tt8367814,7.8,314049.0,67.663,7.7
ts216679,SHOW,2020,TV-MA,62,"['drama', 'romance']",['US'],4.0,tt8740790,7.3,122036.0,206.258,8.2
ts87466,SHOW,2019,TV-MA,25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",['JP'],3.0,tt9335498,8.7,88265.0,131.109,8.8
ts82915,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4.0,tt7767422,8.3,251168.0,309.755,8.4
ts81007,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['GB'],3.0,tt8398600,8.5,124972.0,18.619,7.9
ts88361,SHOW,2019,TV-MA,13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",['US'],3.0,tt9561862,8.4,131937.0,100.876,8.2
ts76645,SHOW,2019,TV-14,52,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3.0,tt1312171,8.0,202522.0,172.491,8.7
ts57327,SHOW,2019,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'horror']",['US'],2.0,tt5180504,8.2,465949.0,118.384,8.2
tm681578,MOVIE,2020,R,88,"['thriller', 'drama', 'horror']",['US'],0.0,tt10003008,5.7,29201.0,41.428,5.6
tm366227,MOVIE,2019,R,130,"['drama', 'thriller', 'comedy', 'crime']",['US'],0.0,tt5727208,7.4,261956.0,24.948,7.1
ts87453,SHOW,2020,TV-MA,30,['comedy'],['US'],2.0,tt9612516,6.7,61739.0,30.856,6.6
ts88613,SHOW,2019,TV-MA,38,"['documentation', 'sport']",['GB'],6.0,tt8289930,8.6,36661.0,40.216,8.4
tm832345,MOVIE,2020,Unknown,114,"['romance', 'drama', 'european']",['PL'],0.0,tt10886166,3.3,80198.0,112.545,7.0
ts89259,SHOW,2020,TV-MA,56,"['drama', 'sport']",['US'],1.0,tt10048342,8.6,406350.0,104.215,8.6
ts89339,SHOW,2019,TV-MA,35,['reality'],['US'],5.0,tt9817298,6.5,5482.0,21.635,6.8
ts82914,SHOW,2019,TV-MA,31,"['drama', 'crime', 'comedy']",['US'],2.0,tt9889712,8.0,73110.0,26.891,7.3
ts90234,SHOW,2019,TV-MA,16,['comedy'],['US'],3.0,tt10050772,7.9,11411.0,21.408,6.4
ts81120,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1.0,tt8420184,9.1,108321.0,24.459,8.2
ts224901,SHOW,2020,TV-MA,45,"['crime', 'thriller', 'drama']",['GB'],1.0,tt9698480,7.3,46564.0,12.988,7.5
ts84146,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,84302.0,45.54,8.0
ts221904,SHOW,2019,TV-MA,48,"['drama', 'crime']",['US'],1.0,tt7909970,8.4,95658.0,26.019,8.1
ts82361,SHOW,2019,TV-14,24,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['JP'],3.0,tt8699270,6.8,2025.0,34.384,7.4
ts254656,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",['US'],4.0,tt10436228,7.5,7423.0,106.781,8.0
ts89840,SHOW,2019,TV-14,44,"['drama', 'romance']",['US'],3.0,tt9077530,7.4,34797.0,39.802,8.0
ts235655,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],2.0,tt10293938,7.5,43404.0,48.11,8.7
ts87953,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],3.0,tt3007572,7.4,72031.0,39.805,8.1
tm414584,MOVIE,2019,R,101,"['thriller', 'western', 'action']","['US', 'CN']",0.0,tt1206885,6.1,95013.0,80.773,6.5
ts223986,SHOW,2020,TV-MA,52,['reality'],['US'],5.0,tt9581768,7.3,6380.0,11.315,7.7
tm427335,MOVIE,2019,R,105,"['scifi', 'thriller', 'drama']","['US', 'CA']",0.0,tt8781414,6.7,34111.0,40.382,6.8
tm417392,MOVIE,2019,R,140,"['drama', 'history', 'romance', 'war']","['AU', 'US']",0.0,tt7984766,7.3,119020.0,23.761,7.2
ts252505,SHOW,2019,TV-PG,44,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],2.0,tt10473306,7.1,2151.0,75.625,7.5
tm369594,MOVIE,2020,R,134,"['thriller', 'fantasy', 'drama']",['US'],0.0,tt7939766,6.6,79921.0,18.733,6.6
ts87248,SHOW,2019,TV-14,41,"['comedy', 'drama', 'crime', 'horror', 'action']",['US'],4.0,tt7772602,7.7,10927.0,20.694,8.0
ts103702,SHOW,2020,TV-MA,45,"['crime', 'drama', 'thriller']",['GB'],2.0,tt9359220,6.8,11039.0,220.105,7.2
tm368699,MOVIE,2020,R,138,"['drama', 'thriller', 'crime', 'horror']",['US'],0.0,tt8956406,7.1,122321.0,31.57,7.3
ts80962,SHOW,2019,TV-MA,24,"['comedy', 'animation']",['US'],2.0,tt8036272,7.3,6724.0,14.9,7.1
tm863808,MOVIE,2020,Unknown,84,['documentation'],"['ZA', 'GB']",0.0,tt12888462,8.1,51232.0,19.276,8.0
tm244149,MOVIE,2019,R,209,"['drama', 'crime', 'history', 'thriller']",['US'],0.0,tt1302006,7.8,371209.0,19.74,7.6
tm827638,MOVIE,2019,R,102,"['horror', 'scifi', 'thriller', 'drama']",['US'],0.0,tt9016974,6.2,28617.0,11.441,6.3
tm849022,MOVIE,2020,R,116,['drama'],['US'],0.0,tt6772802,6.7,40703.0,10.655,6.8
ts225651,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],2.0,tt10098620,7.5,10317.0,21.662,7.4
tm431321,MOVIE,2019,R,99,"['action', 'drama', 'crime', 'thriller']",['US'],0.0,tt8688634,6.6,64117.0,26.217,6.8
ts304505,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],5.0,tt11704040,6.1,7655.0,1.4,7.8
tm403709,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],0.0,tt7653254,7.9,290643.0,31.056,7.8
tm840196,MOVIE,2020,R,130,"['drama', 'history', 'thriller']",['US'],0.0,tt1070874,7.7,170728.0,16.849,7.8
ts287836,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],2.0,tt10919486,7.1,30746.0,28.712,7.5
ts284800,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'crime']",['GB'],2.0,tt9348692,7.6,17992.0,15.499,7.5
ts235758,SHOW,2020,TV-14,28,"['drama', 'comedy']",['US'],4.0,tt10062292,7.8,45346.0,72.067,8.2
ts224303,SHOW,2020,TV-14,19,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['CN'],2.0,tt11755260,7.2,1211.0,48.912,8.6
tm827648,MOVIE,2019,R,123,"['thriller', 'drama', 'crime', 'action']",['US'],0.0,tt10819010,7.3,216847.0,35.145,6.9
tm849004,MOVIE,2020,PG-13,123,"['comedy', 'music']",['US'],0.0,tt8580274,6.5,91043.0,10.969,6.4
ts242210,SHOW,2020,TV-MA,62,"['scifi', 'drama', 'fantasy', 'thriller']",['KR'],1.0,tt11841276,7.1,395.0,12.63,7.3
ts252758,SHOW,2020,TV-PG,42,['reality'],['US'],2.0,tt10834478,5.3,1454.0,6.614,7.0
tm453862,MOVIE,2020,Unknown,112,"['thriller', 'scifi', 'drama', 'crime', 'horror']",['KR'],0.0,tt10530176,7.1,29450.0,34.559,7.6
ts237107,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],2.0,tt9077540,7.3,17435.0,17.576,7.9
tm448792,MOVIE,2019,R,115,"['thriller', 'crime', 'scifi']","['US', 'CA']",0.0,tt8110640,6.2,49894.0,23.345,6.1
ts219660,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2.0,tt10795658,7.6,47651.0,70.971,8.2
ts95997,SHOW,2019,TV-G,43,"['scifi', 'drama']",['US'],2.0,tt7826108,7.1,14464.0,31.709,7.8
tm943790,MOVIE,2020,PG,100,"['romance', 'drama', 'war']",['GB'],0.0,tt6841122,7.0,6052.0,9.936,7.6
ts55762,SHOW,2019,TV-MA,48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",['KR'],2.0,tt6611916,8.3,43760.0,63.579,8.4
tm847085,MOVIE,2020,PG-13,94,"['drama', 'documentation']",['US'],0.0,tt11464826,7.6,79674.0,18.857,7.5
ts89564,SHOW,2019,TV-MA,39,"['scifi', 'action', 'drama', 'horror', 'thriller']",['US'],2.0,tt8923854,6.5,28657.0,28.71,7.1
tm502532,MOVIE,2019,Unknown,81,['documentation'],['US'],0.0,tt8258074,7.4,7890.0,9.346,7.2
ts84633,SHOW,2019,TV-MA,23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",['JP'],2.0,tt8788458,8.4,34730.0,56.8,8.9
ts88379,SHOW,2020,TV-MA,88,"['action', 'drama', 'fantasy', 'horror', 'thriller']",['GB'],1.0,tt9165388,6.8,45971.0,27.166,7.2
tm821789,MOVIE,2020,R,131,"['comedy', 'drama']",['US'],0.0,tt10618286,6.8,71244.0,13.558,6.8
tm417553,MOVIE,2019,R,127,"['action', 'thriller', 'comedy']",['US'],0.0,tt8106534,6.1,168919.0,47.628,6.3
tm834851,MOVIE,2020,R,118,"['comedy', 'crime', 'drama', 'thriller']","['US', 'GB']",0.0,tt9893250,6.3,128172.0,33.554,6.6
tm845489,MOVIE,2020,Unknown,93,"['drama', 'thriller', 'horror']",['GB'],0.0,tt8508734,6.5,38870.0,37.556,6.5
ts57213,SHOW,2019,TV-PG,51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']","['GB', 'US']",1.0,tt6905542,8.4,24164.0,37.456,7.8
ts82913,SHOW,2019,TV-MA,74,"['drama', 'history', 'crime']",['US'],1.0,tt7137906,8.9,114127.0,21.628,8.2
ts241248,SHOW,2019,TV-PG,8,"['animation', 'comedy', 'family']","['US', 'GB']",4.0,tt12427840,4.9,522.0,6.492,6.3
ts80709,SHOW,2019,TV-MA,42,"['scifi', 'thriller', 'drama']",['US'],2.0,tt8369840,5.2,35108.0,98.27,6.0
ts83082,SHOW,2019,TV-MA,26,"['drama', 'comedy', 'scifi']",['US'],2.0,tt8880894,7.2,30134.0,16.946,6.8
tm824398,MOVIE,2019,Unknown,94,"['horror', 'scifi', 'thriller', 'european']",['ES'],0.0,tt8228288,7.0,207877.0,54.034,7.0
ts218569,SHOW,2019,TV-PG,47,"['history', 'documentation', 'family']",['US'],3.0,tt10681222,7.6,6147.0,9.973,7.4
ts113842,SHOW,2019,TV-MA,58,"['thriller', 'crime', 'drama']",['GB'],1.0,tt8001106,7.8,13570.0,17.212,7.7
ts223210,SHOW,2019,TV-MA,62,"['crime', 'documentation']","['US', 'GB']",1.0,tt11318602,8.0,50250.0,20.798,7.7
tm818266,MOVIE,2020,Unknown,124,"['drama', 'war', 'history', 'documentation', 'european']","['LT', 'NL', 'BE']",0.0,tt10521092,7.1,26368.0,63.03,7.2
tm460948,MOVIE,2019,PG-13,101,"['romance', 'comedy']",['US'],0.0,tt7374948,6.8,54166.0,14.207,6.6
tm911973,MOVIE,2020,PG-13,123,"['crime', 'drama', 'action']",['US'],0.0,tt7846844,6.6,160806.0,30.97,7.4
tm362198,MOVIE,2019,PG-13,108,"['horror', 'thriller']","['CA', 'CN', 'US']",0.0,tt3387520,6.2,73859.0,41.917,6.5
ts105825,SHOW,2019,TV-MA,46,"['thriller', 'crime', 'drama', 'scifi']",['IS'],1.0,tt9100822,7.1,13038.0,8.396,6.8
tm244207,MOVIE,2019,R,125,"['thriller', 'action', 'crime', 'drama']",['US'],0.0,tt1488606,6.4,124218.0,27.886,6.3
tm372066,MOVIE,2019,PG-13,102,"['thriller', 'drama', 'scifi']",['US'],0.0,tt6418778,6.0,6194.0,18.162,6.0
tm832916,MOVIE,2020,PG-13,118,"['drama', 'scifi', 'thriller', 'fantasy']",['US'],0.0,tt10539608,5.6,81513.0,17.841,5.8
tm239927,MOVIE,2019,R,112,"['thriller', 'crime', 'drama', 'war', 'romance']","['GB', 'US']",0.0,tt5431890,7.3,45200.0,16.557,7.2
ts246072,SHOW,2020,TV-MA,47,"['action', 'drama', 'history']",['DE'],1.0,tt9184986,7.2,23180.0,60.811,7.4
tm428856,MOVIE,2019,PG-13,113,"['scifi', 'thriller', 'horror', 'drama']",['AU'],0.0,tt6292852,6.7,87891.0,18.208,6.7
ts219101,SHOW,2019,TV-MA,49,"['thriller', 'drama', 'horror']",['FR'],1.0,tt10875696,7.4,14518.0,23.254,7.7
ts221200,SHOW,2020,TV-MA,55,"['drama', 'scifi', 'thriller', 'horror']",['US'],1.0,tt10970552,7.3,96015.0,28.261,7.8
ts83555,SHOW,2019,TV-14,42,"['scifi', 'drama', 'romance']",['US'],3.0,tt7588054,6.2,11928.0,34.937,8.1
tm849003,MOVIE,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],0.0,tt7556122,6.6,155135.0,22.536,7.2
ts88577,SHOW,2020,TV-MA,50,"['drama', 'history']",['US'],1.0,tt9827854,7.5,35067.0,15.085,7.6
tm916405,MOVIE,2020,R,123,"['drama', 'action', 'history', 'war']","['US', 'BG']",0.0,tt3833480,6.8,31819.0,20.829,6.9
ts84661,SHOW,2020,TV-MA,55,"['scifi', 'action', 'drama', 'fantasy']",['US'],1.0,tt8210856,5.8,29446.0,39.313,7.4
tm496322,MOVIE,2020,R,116,"['thriller', 'crime', 'drama', 'action']",['US'],0.0,tt8936646,6.7,192132.0,55.868,7.4
ts105047,SHOW,2019,TV-MA,43,"['scifi', 'thriller', 'drama']",['RU'],2.0,tt9151230,7.2,12456.0,51.377,7.3
ts241486,SHOW,2020,TV-Y7,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],1.0,tt14033496,6.9,472.0,1.4,6.0
ts107724,SHOW,2020,TV-MA,54,"['drama', 'thriller']",['DE'],1.0,tt8879894,7.0,5597.0,11.772,7.0
tm499045,MOVIE,2020,R,128,"['action', 'scifi']",['AU'],0.0,tt8615822,5.6,14122.0,13.036,5.7
ts87364,SHOW,2019,TV-MA,59,"['crime', 'history', 'documentation']",['US'],1.0,tt9425132,7.8,27439.0,12.764,7.6
tm444017,MOVIE,2019,R,111,"['crime', 'drama', 'thriller']",['US'],0.0,tt2481498,6.7,91162.0,19.448,7.0
ts103133,SHOW,2020,TV-MA,21,"['comedy', 'drama', 'fantasy', 'scifi']",['US'],1.0,tt9446688,7.5,56459.0,31.121,8.2
ts227305,SHOW,2020,TV-MA,44,"['crime', 'documentation']",['US'],2.0,tt11823076,7.5,76961.0,13.05,7.1
tm820190,MOVIE,2020,Unknown,98,"['thriller', 'horror', 'action', 'drama']",['KR'],0.0,tt10620868,6.3,37199.0,61.465,7.3
ts225522,SHOW,2020,TV-MA,54,['drama'],['DE'],1.0,tt7607544,8.0,74118.0,12.826,7.9
tm943774,MOVIE,2020,R,90,"['fantasy', 'thriller', 'drama', 'horror']",['US'],0.0,tt12829958,5.4,5708.0,14.7,7.2
tm470240,MOVIE,2020,PG-13,104,"['comedy', 'romance', 'drama']",['US'],0.0,tt9683478,6.9,34959.0,19.524,7.2
tm426428,MOVIE,2019,PG-13,106,"['drama', 'romance']",['US'],0.0,tt4126476,5.2,52180.0,152.738,7.2
tm458585,MOVIE,2019,R,118,"['comedy', 'drama']",['US'],0.0,tt8526872,7.2,59836.0,13.072,7.0
ts89210,SHOW,2020,TV-MA,43,"['scifi', 'action', 'drama', 'fantasy']",['US'],1.0,tt9059350,6.8,29164.0,43.914,7.9
ts104401,SHOW,2020,TV-MA,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",['NO'],2.0,tt9251798,7.5,36185.0,122.034,8.1
ts83657,SHOW,2019,TV-MA,48,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",['US'],2.0,tt8295472,6.7,27286.0,44.535,7.9
tm319470,MOVIE,2019,Unknown,124,"['thriller', 'drama', 'history', 'european']","['US', 'FR', 'IE']",0.0,tt5932728,7.2,44418.0,13.722,7.2
tm927718,MOVIE,2020,PG-13,108,"['comedy', 'action']",['US'],0.0,tt6060444,6.3,4144.0,5.656,6.9
tm919961,MOVIE,2020,R,127,['drama'],"['HU', 'US', 'CA']",0.0,tt11161474,7.0,47795.0,17.31,7.1
ts222988,SHOW,2019,TV-14,42,"['reality', 'documentation', 'romance']",['AU'],2.0,tt11904786,8.6,5210.0,5.101,7.7
tm1121246,MOVIE,2019,Unknown,99,"['scifi', 'thriller', 'action', 'crime', 'drama']","['GB', 'US', 'CA']",0.0,tt6259380,6.1,38850.0,20.42,6.2
tm925486,MOVIE,2020,R,102,"['fantasy', 'action', 'scifi', 'thriller', 'comedy']","['US', 'CY']",0.0,tt9624766,2.9,8502.0,136.841,5.0
tm456436,MOVIE,2020,Unknown,87,"['comedy', 'reality']","['US', 'CA']",0.0,tt9684220,6.5,23979.0,97.195,6.1
